211382,辽宁省凌源市
2114,辽宁省葫芦岛市(锦西市)
211401,辽宁省葫芦岛市(锦西市)市辖区
211402,辽宁省葫芦岛市(锦西市)连山区
211403,辽宁省葫芦岛市(锦西市)龙港区(葫芦岛区)
211404,辽宁省葫芦岛市(锦西市)南票区
211421,辽宁省绥中县
211422,辽宁省建昌县
211481,辽宁省兴城市
2121,辽宁省铁岭市
212101,辽宁省铁岭市
212102,辽宁省铁法市
212121,辽宁省铁岭县
212122,辽宁省开原县
212123,辽宁省西丰县
212124,辽宁省昌图县
212125,辽宁省康平县
212126,辽宁省法库县
2122,辽宁省朝阳市
212225,辽宁省建昌县
212226,辽宁省北票县
219001,辽宁省瓦房店市
219002,辽宁省海城市
219003,辽宁省锦西市
219004,辽宁省兴城市
219005,辽宁省铁法市
219006,辽宁省北票市
219007,辽宁省开原市
22,吉林省
2201,吉林省长春市
220101,吉林省长春市市辖区
220102,吉林省长春市南关区
220103,吉林省长春市宽城区
220104,吉林省长春市朝阳区
220105,吉林省长春市二道(二道河子)区
220106,吉林省长春市绿园区
220111,吉林省长春市郊区
220112,吉林省长春市双阳区
220120,吉林省长春市市区
220121,吉林省榆树县
220122,吉林省农安县
220123,吉林省九台县
220124,吉林省德惠县
220125,吉林省双阳县
220181,吉林省九台市
220182,吉林省榆树市
220183,吉林省德惠市
2202,吉林省吉林市
220201,吉林省吉林市市辖区
220202,吉林省吉林市昌邑区
220203,吉林省吉林市龙潭区
220204,吉林省吉林市船营区
220211,吉林省吉林市丰满区
220220,吉林省吉林市市区
220221,吉林省永吉县
220222,吉林省舒兰县
220223,吉林省磐石县
220224,吉林省蛟河县
220225,吉林省桦甸县
220281,吉林省蛟河市
220282,吉林省桦甸市
220283,吉林省舒兰市
220284,吉林省磐石市
2203,吉林省四平市
220301,吉林省四平市市辖区
220302,吉林省四平市铁西区
220303,吉林省四平市铁东区
220319,吉林省公主岭市
220321,吉林省怀德县
220322,吉林省梨树县
220323,吉林省伊通满族自治县
220324,吉林省双辽县
